id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
123842025,2022-06-08,2022-06-08 23:27:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/209837912/medium.jpeg,,16.9976415311,-89.7016605735,Petén,Guatemala,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
109546044,2022-03-18,2022-03-18 17:00:00 UTC,research,https://static.inaturalist.org/photos/184644711/medium.jpg,,10.3064325966,-84.8075437546,Puntarenas,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
197162516,2024-01-16,2024-01-16 12:44:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/347181028/medium.jpeg,,18.5580833494,-89.5875025635,Campeche,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
348650894,2026-04-09,2026-04-09 14:56:34 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/635896849/medium.jpg,,20.5743291636,-87.0755651132,Quintana Roo,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
240223603,2023-03-20,2023-03-20 14:31:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/427928972/medium.jpg,,8.9932277778,-79.5394416667,Panamá,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
69517016,2015-01-13,2015-01-13 13:25:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/112813935/medium.jpg,,9.1237720245,-79.7160664233,Colón,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
198394422,2024-02-04,2024-02-04 12:53:18 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/349669552/medium.jpeg,,9.0216686654,-79.5293000713,Panamá,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
322468682,2025-10-22,2025-10-22 20:08:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/583361588/medium.jpg,,10.3545933673,-84.4175508991,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
334640483,2026-01-13,2026-01-13 13:45:49 UTC,research,https://static.inaturalist.org/photos/607752215/medium.jpg,,20.0755681292,-87.6744870473,Quintana Roo,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
266135010,2025-03-18,2025-03-18 22:03:08 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/478140810/medium.jpg,,9.1201333333,-79.7038416667,Colón,Panama,Ramphastos sulfuratus brevicarinatus,,555608,Ramphastidae
