id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
302955081,2025-05-05,2025-05-05 08:23:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/546010498/medium.jpg,,44.6678578281,12.214594313,Emilia-Romagna,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
175532240,2023-07-29,2023-07-29 09:06:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/305065214/medium.jpg,,37.965931907,12.5094220175,Sicily,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
193314006,2023-09-24,2023-09-24 17:40:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/339574510/medium.jpeg,,36.7386643,3.34255,Algiers,Algeria,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
343463710,2026-03-17,2026-03-17 11:52:30 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/625658154/medium.jpg,,38.4072799683,27.0492839813,Izmir,Türkiye,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
27857554,2019-06-29,2019-06-29 08:42:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/43386771/medium.jpg,,39.8749413819,8.6064288042,Sardegna,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
318006528,2025-10-01,2025-10-01 15:40:37 UTC,research,https://static.inaturalist.org/photos/574693031/medium.jpg,,32.6137272,34.917536,Haifa,Israel,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
265567851,2025-02-07,2025-02-07 14:29:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/477023597/medium.jpeg,,28.2915822104,-11.5319154262,Guelmim - Es-Semara,Morocco,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
258152720,2025-01-11,2025-01-11 17:21:15 UTC,research,https://static.inaturalist.org/photos/463134841/medium.jpeg,,38.454198893,-9.2018128932,Setúbal,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
7998659,2017-09-10,2017-09-10 13:01:14 UTC,research,https://static.inaturalist.org/photos/10581973/medium.jpg,,43.0975262458,6.1157776401,Provence-Alpes-Côte d'Azur,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
342415253,2026-03-04,2026-03-04 13:13:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/623553043/medium.jpg,,,,,,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
