id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name,taxon_id,taxon_family_name
103768548,2021-12-27,2021-12-27 14:42:36 +0100,research,https://static.inaturalist.org/photos/173752990/medium.jpg,,52.3578012937,4.8521251802,Amsterdam,Noord-Holland,Turdus merula,Eurasian Blackbird,12716,Turdidae
103830848,2021-12-27,2021-12-27 12:27:00 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/173877076/medium.jpeg,,51.9770337469,5.6592296553,Wageningen,Gelderland,Turdus merula,Eurasian Blackbird,12716,Turdidae
104100312,2022-01-01,2022-01-01 15:49:00 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/174388232/medium.jpeg,,51.9842561677,5.6642861892,Wageningen,Gelderland,Turdus merula,Eurasian Blackbird,12716,Turdidae
104105754,2022-01-01,2022-01-01 16:13:00 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/174398644/medium.jpeg,,52.0104323235,4.5483041537,Bleiswijk,Zuid-Holland,Turdus merula,Eurasian Blackbird,12716,Turdidae
104109906,2022-01-01,2022-01-01 15:04:00 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/174407261/medium.jpeg,,51.9610683822,5.6785653017,Wageningen,Gelderland,Turdus merula,Eurasian Blackbird,12716,Turdidae
104277831,2022-01-03,2022-01-03 15:32:41 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/174694066/medium.jpeg,,52.7146181819,6.8208478019,Coevorden,Drenthe,Turdus merula,Eurasian Blackbird,12716,Turdidae
104356475,2022-01-04,2022-01-04 16:02:55 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/174844899/medium.jpeg,,51.9730320407,5.6551205367,Wageningen,Gelderland,Turdus merula,Eurasian Blackbird,12716,Turdidae
104420351,2022-01-05,2022-01-05 17:34:00 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/174961977/medium.jpeg,,52.0205814075,4.3049219419,'s-Gravenhage,Zuid-Holland,Turdus merula,Eurasian Blackbird,12716,Turdidae
104456710,2022-01-06,2022-01-06 11:41:43 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/175032312/medium.jpeg,,52.8012182823,4.9721481106,Anna Paulowna,Noord-Holland,Turdus merula,Eurasian Blackbird,12716,Turdidae
104527031,2022-01-07,2022-01-07 16:23:00 +0100,research,https://static.inaturalist.org/photos/175163419/medium.jpeg,,51.4154506892,5.368462801,Veldhoven,Noord-Brabant,Turdus merula,Eurasian Blackbird,12716,Turdidae
104567418,2022-01-08,2022-01-08 11:05:51 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/175242471/medium.jpeg,,52.9533142849,4.8731061281,Anna Paulowna,Noord-Holland,Turdus merula,Eurasian Blackbird,12716,Turdidae
104639773,2022-01-09,2022-01-09 11:05:33 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/175380065/medium.jpg,,52.0925315997,5.2396903497,Zeist,Utrecht,Turdus merula,Eurasian Blackbird,12716,Turdidae
104907986,2022-01-14,2022-01-14 08:46:28 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/175894256/medium.jpg,,52.2886616667,6.8243533333,Hengelo,Overijssel,Turdus merula,Eurasian Blackbird,12716,Turdidae
105089399,2022-01-15,2022-01-15 11:34:00 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/176243735/medium.jpg,,52.3104040889,4.9938742022,Amsterdam,Noord-Holland,Turdus merula,Eurasian Blackbird,12716,Turdidae
105229758,2022-01-17,2022-01-17 16:48:56 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/176512606/medium.jpeg,,53.2234950485,6.5537269413,Groningen,Groningen,Turdus merula,Eurasian Blackbird,12716,Turdidae
105369648,2022-01-22,2022-01-22 13:19:00 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/176782098/medium.jpeg,,52.1486792316,5.3154018427,Soest,Utrecht,Turdus merula,Eurasian Blackbird,12716,Turdidae
105507162,2022-01-24,2022-01-24 09:52:15 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/177040947/medium.jpg,,52.0165640976,6.0240400972,Rheden,Gelderland,Turdus merula,Eurasian Blackbird,12716,Turdidae
105554228,2022-01-25,2022-01-25 14:00:31 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/177131688/medium.jpeg,,53.223085561,6.5402957797,Groningen,Groningen,Turdus merula,Eurasian Blackbird,12716,Turdidae
105908009,2022-01-31,2022-01-31 15:59:49 +0100,research,https://static.inaturalist.org/photos/177809209/medium.jpg,,52.079439311,4.2763259022,'s-Gravenhage,Zuid-Holland,Turdus merula,Eurasian Blackbird,12716,Turdidae
105908037,2022-01-31,2022-01-31 16:00:38 +0100,research,https://static.inaturalist.org/photos/177809315/medium.jpg,,52.079439311,4.2763259022,'s-Gravenhage,Zuid-Holland,Turdus merula,Eurasian Blackbird,12716,Turdidae
106020073,2022-02-02,2022-02-02 15:44:45 +0100,research,https://static.inaturalist.org/photos/178019332/medium.jpeg,,51.695588,5.255535,'s-Hertogenbosch,Noord-Brabant,Turdus merula,Eurasian Blackbird,12716,Turdidae
106028980,2022-02-02,2022-02-02 15:25:20 +0100,research,https://inaturalist-open-data.s3.amazonaws.com/photos/178034858/medium.jpeg,,51.582731,4.767183,Breda,Noord-Brabant,Turdus merula,Eurasian Blackbird,12716,Turdidae
