id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name,taxon_id,taxon_family_name
334195593,2026-01-10,2026-01-10 09:42:43 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/606843921/medium.jpg,,51.090167548,5.844016839,Roermond,Limburg,Parus major,Great Tit,203153,Paridae
334274989,2025-12-28,2025-12-28 22:22:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607005515/medium.jpg,,50.8491835396,5.7649085998,Maastricht,Limburg,Parus major,Great Tit,203153,Paridae
334346166,2026-01-11,2026-01-11 12:01:39 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607152184/medium.jpg,,53.1319445972,6.0862765834,Smallingerland,Friesland,Parus major,Great Tit,203153,Paridae
334348897,2026-01-11,2026-01-11 13:28:48 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607158151/medium.jpg,,52.5825783333,6.4248633333,Hardenberg,Overijssel,Parus major,Great Tit,203153,Paridae
334357353,2026-01-11,2026-01-11 14:44:02 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607176973/medium.jpg,,52.2842216667,5.214005,Huizen,Noord-Holland,Parus major,Great Tit,203153,Paridae
334359689,2026-01-02,2026-01-02 09:07:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607180491/medium.jpg,,51.9193164531,4.5666297655,Capelle aan den IJssel,Zuid-Holland,Parus major,Great Tit,203153,Paridae
334361350,2026-01-07,2026-01-07 12:21:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607184479/medium.jpg,,51.9192783587,4.566674304,Capelle aan den IJssel,Zuid-Holland,Parus major,Great Tit,203153,Paridae
334474645,2026-01-12,2026-01-12 09:46:25 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607414963/medium.jpg,,51.500438,3.5992296997,Middelburg,Zeeland,Parus major,Great Tit,203153,Paridae
334489890,2026-01-11,2026-01-11 16:01:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607445930/medium.jpg,,52.7891754906,5.7999421133,Noordoostpolder,Flevoland,Parus major,Great Tit,203153,Paridae
334607960,2026-01-13,2026-01-13 12:46:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607687094/medium.jpg,,51.8047869522,4.8939198035,Werkendam,Noord-Brabant,Parus major,Great Tit,203153,Paridae
334609609,2026-01-13,2026-01-13 13:14:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607690509/medium.jpg,,51.8048075819,4.8939390949,Werkendam,Noord-Brabant,Parus major,Great Tit,203153,Paridae
334697222,2026-01-12,2026-01-12 05:24:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/607863511/medium.jpg,,52.3581175576,4.8685805594,Amsterdam,Noord-Holland,Parus major,Great Tit,203153,Paridae
