id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
259230938,2025-01-22,2025-01-22 09:18:04 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/465300304/medium.jpg,,52.7188695563,4.9466184215,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
259273937,2025-01-18,2025-01-18 12:15:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/465381515/medium.jpeg,,52.08481,4.2439016667,Zuid-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
259799681,2025-01-27,2025-01-27 03:03:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/466441810/medium.jpeg,,51.5295694843,5.9866733977,Limburg,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
259894834,2024-03-27,2024-03-27 07:37:43 UTC,research,https://static.inaturalist.org/photos/466624591/medium.jpeg,,52.1531370361,5.3736186773,Utrecht,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
259941270,2024-04-30,2024-04-30 16:35:41 UTC,research,https://static.inaturalist.org/photos/466719988/medium.jpeg,,51.9513156113,4.8454578593,Zuid-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260045576,2025-01-30,2025-01-30 10:29:21 UTC,research,https://static.inaturalist.org/photos/466924946/medium.jpeg,,51.4373465009,5.5051998049,Noord-Brabant,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260144878,2025-01-31,2025-01-31 06:52:35 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467123839/medium.jpeg,,51.6916618333,5.2051310278,Noord-Brabant,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260240682,2025-02-01,2025-02-01 09:30:34 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467313915/medium.jpeg,,52.455564,6.0406196,Gelderland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260246888,2025-01-27,2025-01-27 14:15:40 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467327472/medium.jpg,,52.3981117876,5.2763622842,Flevoland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260267659,2022-03-05,2022-03-05 15:31:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467368727/medium.jpg,,52.2743,6.1772,Overijssel,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260293458,2025-01-19,2025-01-19 07:39:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467418130/medium.jpeg,,52.2583038218,4.6905132734,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260293489,2025-01-19,2025-01-19 09:02:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467418323/medium.jpeg,,52.259140635,4.6890814142,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260297837,2025-01-29,2025-01-29 14:33:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467429650/medium.jpg,,53.2966,5.0723,Friesland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260302837,2025-02-01,2025-02-01 13:55:31 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467438802/medium.jpeg,,53.0970883,6.0701606,Friesland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260343219,2024-11-10,2024-11-10 13:02:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467518314/medium.jpeg,,52.1322198493,6.0043658838,Gelderland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260376117,2025-02-02,2025-02-02 13:16:58 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467583862/medium.jpg,,52.3443,4.5726616667,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260394118,2025-01-22,2025-01-22 11:36:00 UTC,research,https://static.inaturalist.org/photos/467619627/medium.jpeg,,52.3734016003,4.8652714566,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
260505839,2025-02-03,2025-02-03 13:18:00 UTC,research,https://static.inaturalist.org/photos/467842039/medium.jpg,,51.9912335448,5.8998933952,Gelderland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
